"Date","BTC_Close","BTC_High","BTC_Low","BTC_Open","BTC_Volume","BTC_PriceRange","NIFTY_Close","NIFTY_High","NIFTY_Low","NIFTY_Open","NIFTY_Volume","NIFTY_PriceRange","ETH_Close","ETH_High","ETH_Low","ETH_Open","ETH_Volume","ETH_PriceRange"
2023-11-02,2976528.61,3060155.18,2930807.72,3019409.82,1.79e+12,129347.46,19133.25,19175.25,19064.15,19120,245600,111.099999999999,153402.1,159643.76,152507.04,157375.46,7.67e+11,7136.72
2023-11-03,2891372.19,2908866.48,2841516.81,2908866.48,1.43e+12,67349.6699999999,19230.6,19276.25,19210.9,19241,189500,65.3499999999985,152575.25,152764.83,148149.85,149921.44,6.35e+11,4614.97999999998
2023-11-06,2913655.25,2934333.13,2891035.49,2914272.12,1.06e+12,43297.6399999997,19411.75,19423,19309.7,19345.85,180700,113.299999999999,157987.63,159213.82,155670.47,157504.45,6.74e+11,3543.35000000001
2023-11-07,2949712.56,2987067.57,2874999.61,2916775.51,1.57e+12,112067.96,19406.7,19423.5,19329.1,19404.05,198700,94.4000000000015,157134.99,158752.6,154194.45,158173.23,7.66e+11,4558.14999999999
2023-11-08,2967684.88,2995912.47,2925446.24,2948058.54,1.44e+12,70466.23,19443.5,19464.4,19401.5,19449.6,195000,62.9000000000015,157253.4,158520.52,156023.49,157070,5.62e+11,2497.03
2023-11-09,3053517.36,3156135.84,2961892.73,2965348.86,3.14e+12,194243.11,19395.3,19463.9,19378.35,19457.4,208400,85.5500000000029,176468.21,177327.36,156799.15,157193.26,2.06e+12,20528.21
2023-11-10,3108977.38,3123960.87,3029722.73,3058009.34,1.89e+12,94238.1400000001,19425.35,19451.3,19329.45,19351.85,152200,121.849999999999,173161.85,177861.2,172315.7,176726.06,1.23e+12,5545.5
2023-11-13,3040605.94,3115805,3032046.98,3087915.48,1.59e+12,83758.02,19443.55,19494.4,19414.75,19486.75,189300,79.6500000000015,171201.34,176261.36,169259.55,170375.77,1.19e+12,7001.81
2023-11-15,3143391.23,3150387.61,2936202.71,2949839.24,2.27e+12,214184.9,19675.45,19693.2,19579.65,19651.4,291500,113.549999999999,170975.99,171107.37,163372.07,164259.8,1.05e+12,7735.29999999999
2023-11-16,3007578,3155637.42,2956892.9,3151091.75,2.16e+12,198744.52,19765.2,19875.25,19627,19674.7,282700,248.25,163118.29,173747.89,161429,171360.73,1.22e+12,12318.89
2023-11-17,3041927.33,3050887.76,2984121.38,3006031.05,1.87e+12,66766.3799999999,19731.8,19806,19667.45,19674.75,236800,138.549999999999,163022.25,165413.6,158796.8,163071.02,9.88e+11,6616.80000000002
2023-11-20,3121511.83,3144822.06,3072001.21,3112942.56,1.74e+12,72820.8500000001,19694,19756.45,19670.5,19731.15,173800,85.9500000000007,168435.32,172114.37,166253.52,167570.28,1.07e+12,5860.85000000001
2023-11-21,2984085.54,3135509.31,2984085.54,3122012.74,2.1e+12,151423.77,19783.4,19829.1,19754.05,19770.9,195000,75.0499999999993,161400.66,169563.66,161400.66,168495.59,1.14e+12,8163
2023-11-22,3119824.68,3155216.66,2973022.3,2980155.19,2.03e+12,182194.36,19811.85,19825.55,19703.85,19784,184500,121.700000000001,172060.98,174152.03,161120.83,161155.85,1.11e+12,13031.2
2023-11-23,3115484.51,3145085.42,3084926.07,3126413.68,1.19e+12,60159.3500000001,19802,19875.15,19786.75,19828.45,170000,88.4000000000015,172294.2,174451.53,170560.87,172435.8,6.54e+11,3890.66
2023-11-24,3143759.19,3201688.15,3105531.31,3108424.26,1.91e+12,96156.8399999999,19794.7,19832.85,19768.85,19809.6,145900,64,173451.54,177729.52,171771.91,171889.66,1.01e+12,5957.60999999999
2023-11-28,3153769.64,3198569.27,3075407.33,3105160.32,1.81e+12,123161.94,19889.7,19916.85,19800,19844.65,229600,116.849999999999,170842.05,172977.52,166463.46,169022.96,8.26e+11,6514.06
2023-11-29,3158083.43,3200428.22,3137574.31,3155381.79,1.73e+12,62853.9100000001,20096.6,20104.65,19956.3,19976.55,236200,148.350000000002,169332.83,172841.83,168567.67,170939.26,7.46e+11,4274.15999999997
2023-11-30,3142614.42,3178363.77,3127481.19,3154978.23,1.51e+12,50882.5800000001,20133.15,20158.7,20015.85,20108.5,486600,142.850000000002,171040.12,171197.46,168532.35,169107.04,6.76e+11,2665.10999999999
2023-12-01,3224811.74,3246930.17,3136508.68,3143897.76,1.96e+12,110421.49,20267.9,20291.55,20183.7,20194.1,265800,107.849999999999,173968.74,175817.44,170586.05,171047.8,9.06e+11,5231.39000000001
2023-12-04,3493524.85,3526117.61,3326965.42,3326965.42,3.32e+12,199152.19,20686.8,20702.65,20507.75,20601.95,381100,194.900000000001,186677.27,189161.68,182498.99,182553.59,1.34e+12,6662.69
2023-12-05,3677079.82,3704441.93,3455232.04,3502372.48,3.03e+12,249209.89,20855.1,20864.05,20711.15,20808.9,421000,152.899999999998,191345.63,192407.4,182781.57,187112.27,1.28e+12,9625.82999999999
2023-12-06,3644774.58,3688042.55,3622415.65,3672566.94,2.49e+12,65626.8999999999,20937.7,20961.95,20852.15,20950.75,359200,109.799999999999,185932.88,192519.15,185384.64,191095.7,1.07e+12,7134.50999999998
2023-12-07,3605828.52,3668289.54,3571511.91,3645513.41,2.3e+12,96777.6299999999,20901.15,20941.25,20850.8,20932.4,275000,90.4500000000007,196361.85,198290.02,185323.56,186003.81,1.23e+12,12966.46
2023-12-08,3681502.5,3726423.63,3594704.66,3608694.93,2.04e+12,131718.97,20969.4,21006.1,20862.7,20934.1,292400,143.399999999998,196611.86,199011.02,195127.18,196481.59,1.05e+12,3883.84
2023-12-11,3440977.01,3654937.09,3356774.86,3653572.55,3.39e+12,298162.23,20997.1,21026.1,20923.7,20965.3,212900,102.399999999998,185596.84,196470.71,180238.9,196269.02,1.5e+12,16231.81
2023-12-12,3454606.56,3504452.81,3389376.92,3436980.39,2.07e+12,115075.89,20906.4,21037.9,20867.15,21018.55,244900,170.75,183525.56,186902.07,180586.19,185388.54,9.49e+11,6315.88
2023-12-13,3576916.5,3621870.2,3392288.17,3458304.25,2.23e+12,229582.03,20926.35,20950,20769.5,20929.75,260300,180.5,188529.07,190401.34,179364.32,183688.07,1.05e+12,11037.02
2023-12-14,3583264.52,3613820.79,3478584.66,3571628.66,2.13e+12,135236.13,21182.7,21210.9,21074.45,21110.4,334400,136.450000000001,192936.99,194188.14,186506.29,188286.09,1.05e+12,7681.85000000001
2023-12-15,3492606.28,3589069.27,3472882.56,3584106.94,1.64e+12,116186.71,21456.65,21492.3,21235.3,21287.45,508800,257,184863.26,192989.3,184440.6,192924.12,8.55e+11,8548.69999999998
2023-12-18,3539531.24,3547566.17,3365701.6,3433625.17,2.09e+12,181864.57,21418.65,21482.8,21365.35,21434.8,249700,117.450000000001,184126.16,184520.26,176058.99,182304.92,8.61e+11,8461.27000000002
2023-12-19,3513154.19,3603227.57,3476236.91,3543987.14,1.93e+12,126990.66,21453.1,21505.05,21337.75,21477.65,249800,167.299999999999,181005.6,187278.53,177834.98,184360.67,8.83e+11,9443.54999999999
2023-12-20,3627135.23,3678929.21,3508444.4,3511559.04,2.32e+12,170484.81,21150.15,21593,21087.35,21543.5,363900,505.650000000001,182960.34,188063.63,179579.12,180910.31,1.05e+12,8484.51000000001
2023-12-21,3652861.34,3683796.4,3607971.86,3634457.01,1.87e+12,75824.54,21255.05,21288.35,20976.8,21033.95,277500,311.549999999999,186480.42,189692.8,181926.89,183336.88,1.05e+12,7765.90999999997
2023-12-22,3657615.99,3688379.23,3611400.35,3646899.16,1.75e+12,76978.8799999999,21349.4,21390.5,21232.45,21295.85,284700,158.049999999999,193407.74,194689.84,185677.15,186181.38,1.34e+12,9012.69
2023-12-26,3536519.76,3626576.52,3466329.48,3626299.71,2.5e+12,160247.04,21441.35,21477.15,21329.45,21365.2,219500,147.700000000001,185596.11,189180.17,181334.36,188985.66,8.87e+11,7845.81000000003
2023-12-27,3613698.37,3633687.59,3507617.56,3536805.3,2.1e+12,126070.03,21654.75,21675.75,21495.8,21497.65,256500,179.950000000001,197870.25,199023.89,184261.58,185613.52,1.18e+12,14762.31
2023-12-28,3549502.03,3647501.34,3523747.09,3619475.09,1.91e+12,123754.25,21778.7,21801.45,21678,21715,393100,123.450000000001,195475.25,203589.76,194737.31,198192.64,1.3e+12,8852.45000000001
2023-12-29,3464865.09,3549218.22,3409283.27,3507270.56,2.14e+12,139934.95,21731.4,21770.3,21676.9,21737.65,270900,93.3999999999978,189351.45,196372.96,186247.44,193149.94,1.03e+12,10125.52
2024-01-01,3676868.39,3677543.16,3514337.54,3519770.16,1.53e+12,163205.62,21741.9,21834.35,21680.85,21727.75,154000,153.5,195827.99,195827.99,188726.07,190045.75,5.75e+11,7101.91999999998
2024-01-02,3740619.83,3818974.9,3675636.97,3676484.92,3.27e+12,143337.93,21665.8,21755.6,21555.65,21751.35,263700,199.949999999997,196011.71,202283.19,195433.95,195741.89,1.07e+12,6849.23999999999
2024-01-03,3567410.73,3788463.61,3398012.65,3743368.23,3.86e+12,390450.96,21517.35,21677,21500.35,21661.1,311900,176.650000000001,184061.42,198577.75,175999.09,196151.96,1.61e+12,22578.66
2024-01-04,3680987.15,3730153.29,3555614.56,3570665.2,2.54e+12,174538.73,21658.6,21685.65,21564.55,21605.8,339200,121.100000000002,189051.94,191182.39,183705.22,184177.08,9.2e+11,7477.17000000001
2024-01-05,3676128.96,3691994.1,3561425.69,3678650.24,2.69e+12,130568.41,21710.8,21749.6,21629.2,21705.75,309300,120.399999999998,188843.56,189519.26,183923.2,188907,9.04e+11,5596.06
2024-01-08,3907527.94,3928117.41,3597522.8,3656141.33,3.56e+12,330594.61,21513,21763.95,21492.9,21747.6,231500,271.049999999999,194087.56,196232.47,180690.54,184921.98,1.15e+12,15541.93
2024-01-09,3831936.79,3977605.12,3757605.12,3902356.32,3.31e+12,220000,21544.85,21724.45,21517.85,21653.6,228600,206.600000000002,194739.53,196800.39,186300.92,193746.33,1.24e+12,10499.47
2024-01-10,3876218.59,3960966.2,3697933.54,3834134.44,4.17e+12,263032.66,21618.7,21641.85,21448.65,21529.3,217000,193.199999999997,214653.11,218383.48,194688.32,194936.09,2.41e+12,23695.16
2024-01-11,3849779.51,4065711.25,3792496.72,3873648.4,3.81e+12,273214.53,21647.2,21726.5,21593.75,21688,212500,132.75,217495.44,223154.46,213209.21,214552.39,1.87e+12,9945.25
2024-01-12,3560074.21,3862884.01,3481201.88,3850975.57,3.6e+12,381682.13,21894.55,21928.25,21715.15,21773.55,294700,213.099999999999,209722.32,225171.29,204444.1,217591.02,1.96e+12,20727.19
2024-01-15,3523056.16,3589996.42,3456215.6,3457015.19,1.85e+12,133780.82,22097.45,22115.55,21963.55,22053.15,345500,152,208121.99,211387.59,204762.11,204832.24,8.04e+11,6625.48000000001
2024-01-16,3575792.78,3609875.19,3487220.3,3521469.39,1.99e+12,122654.89,22032.3,22124.15,21969.8,22080.5,292400,154.350000000002,214414.53,216558.58,207148.82,208029.06,9.17e+11,9409.75999999998
2024-01-17,3551444.11,3588604.69,3505467.33,3583803.05,1.73e+12,83137.3599999999,21571.95,21851.5,21550.45,21647.25,456000,301.049999999999,210079.68,215427.92,208423.17,214954.95,8.68e+11,7004.75
2024-01-18,3432078.88,3566351.57,3379603.24,3555202.85,2.1e+12,186748.33,21462.25,21539.4,21285.55,21414.2,387300,253.850000000002,205200.7,211792.11,201800.12,210322.31,9.9e+11,9991.98999999999
2024-01-19,3461011.58,3503901.99,3351160.66,3432741.53,2.14e+12,152741.33,21622.4,21670.6,21575,21615.2,343100,95.5999999999985,207028.19,208010.04,200808.81,205297.65,9.48e+11,7201.23000000001
2024-01-23,3310970.04,3334386.31,3200980.69,3283811.58,2.43e+12,133405.62,21238.8,21750.25,21192.6,21716.7,449700,557.650000000001,186190.03,195109.89,180090.55,192028.76,1.34e+12,15019.34
2024-01-24,3335270.12,3369117.17,3287977.29,3318669.08,1.86e+12,81139.8799999999,21453.95,21482.35,21137.2,21185.25,407500,345.149999999998,185880.13,188195.58,182892.06,186561.55,8.43e+11,5303.51999999999
2024-01-25,3318403.77,3345050.83,3286149.89,3330182.2,1.54e+12,58900.9399999999,21352.6,21459,21247.05,21454.6,418100,211.950000000001,184286.4,186170.28,180628.14,185637.55,7.73e+11,5542.13999999998
2024-01-29,3598175.28,3599639.97,3475994.11,3493664.21,1.72e+12,123645.86,21737.6,21763.25,21429.6,21433.1,376700,333.650000000001,192597.39,192843.69,186001.5,187604.39,7.44e+11,6842.19
2024-01-30,3571642.58,3645344.16,3551582.87,3600548.03,1.98e+12,93761.29,21522.1,21813.05,21501.8,21775.75,375100,311.25,194951.91,198641.99,191109.27,192701.97,8.46e+11,7532.72
2024-01-31,3539027.7,3633340.65,3515452.78,3569250.09,2.05e+12,117887.87,21725.7,21741.35,21448.85,21487.25,410600,292.5,189701.59,195275.5,188197.24,194772.48,8.98e+11,7078.26000000001
2024-02-01,3577597.91,3591500.62,3478217.47,3535571.81,1.78e+12,113283.15,21697.45,21832.95,21658.75,21780.65,332500,174.200000000001,191340.93,191840.73,186336.71,189542.87,7.39e+11,5504.02000000002
2024-02-02,3581299.55,3600922.61,3531416.65,3572325.22,1.54e+12,69505.96,21853.8,22126.8,21805.55,21812.75,442800,321.25,191400.05,192645.24,189259.87,191040.81,5.96e+11,3385.37
2024-02-05,3540639.5,3609992.22,3507950.1,3533912.67,1.55e+12,102042.12,21771.7,21964.3,21726.95,21921.05,440800,237.349999999999,190806.17,193776.53,188414.04,190002.46,6.04e+11,5362.48999999999
2024-02-06,3580495.59,3602059.05,3534318.83,3544986.94,1.4e+12,67740.2199999997,21929.4,21951.4,21737.55,21825.2,371000,213.850000000002,197138.75,198603.39,190871.63,191051.67,7.91e+11,7731.76000000001
2024-02-07,3681541.46,3683512.43,3553424.52,3579513.88,1.76e+12,130087.91,21930.5,22053.3,21860.15,22045.05,346300,193.149999999998,201341.97,202911.26,195523.78,197065.29,8.03e+11,7387.48000000001
2024-02-08,3760600.98,3783369.13,3680125.13,3680125.13,2.17e+12,103244,21717.95,22011.05,21665.3,22009.65,491100,345.75,200882.74,204174.2,200454.64,201229.2,8.25e+11,3719.56
2024-02-09,3912524.39,3995949.25,3755982.99,3759016.82,3.26e+12,239966.26,21782.5,21804.45,21629.9,21727,349200,174.549999999999,206427.23,209349.05,200771.54,200805.64,1.13e+12,8577.50999999998
2024-02-12,4147257.05,4174008.8,3963590.7,4009300.56,2.87e+12,210418.1,21616.05,21831.7,21574.75,21800.8,287400,256.950000000001,220662.18,221137.59,205362.28,208165.41,1.08e+12,15775.31
2024-02-13,4128134.97,4179252.72,4017264.61,4144643.22,2.95e+12,161988.11,21743.25,21766.8,21543.35,21664.3,365800,223.450000000001,219275.48,222949.43,215705.58,220719.58,1.52e+12,7243.85000000001
2024-02-14,4305481.99,4321654.61,4095314.61,4131586.09,3.25e+12,226340,21840.05,21870.85,21530.2,21578.15,359100,340.649999999998,230773.13,231520.07,217740.64,219456.95,1.78e+12,13779.43
2024-02-15,4313138.51,4386341.98,4266059.24,4304687.25,3.2e+12,120282.74,21910.75,21953.85,21794.8,21906.55,345400,159.049999999999,234545.18,237988.69,229532,230660.62,1.97e+12,8456.69
2024-02-16,4329797.48,4361155.65,4286729.12,4311329.79,2.34e+12,74426.5300000003,22040.7,22068.65,21968.95,22020.3,343900,99.7000000000007,232733.3,237278.82,229133.97,234542.02,1.42e+12,8144.85000000001
2024-02-19,4298497.4,4356955.58,4292908.42,4328023.53,1.77e+12,64047.1600000001,NA,NA,NA,NA,NA,NA,244363.79,247667.49,237447.65,239193.74,1.26e+12,10219.84
2024-02-20,4340742.8,4395551.26,4216828.77,4298638.83,2.77e+12,178722.49,22196.95,22215.6,22045.85,22099.2,295700,169.75,250184.1,251680.2,239092.46,244422.67,1.69e+12,12587.74
2024-02-21,4293792.68,4337662.01,4197096.17,4329769.95,2.37e+12,140565.84,22055.05,22249.4,21997.95,22248.85,364500,251.450000000001,246031.87,249911.17,238168.33,249783.86,1.57e+12,11742.84
2024-02-22,4255152.36,4313594.12,4223745.27,4300741.26,2.11e+12,89848.8500000006,22217.45,22252.5,21875.25,22081.55,343500,377.25,246410.59,251358.59,241111,246293.86,1.5e+12,10247.59
2024-02-23,4204273.27,4267752.16,4190170.74,4250015.22,1.78e+12,77581.4199999999,22212.7,22297.5,22186.1,22290,226000,111.400000000001,242124.53,247898.36,240875.28,246142.3,1.06e+12,7023.07999999999
2024-02-26,4518914.73,4553374.78,4221255.43,4287520.08,2.82e+12,332119.350000001,22122.05,22202.15,22075.15,22169.2,207800,127,263480.71,265004.19,251791.14,257972,1.45e+12,13213.05
2024-02-27,4729637.02,4767124.96,4514124.73,4517038.14,4.12e+12,253000.23,22198.35,22218.25,22085.65,22090.2,252200,132.599999999999,268814.9,272413.89,262461.09,263337.21,1.75e+12,9952.79999999999
2024-02-28,5184659.52,5301479.09,4706350.09,4733944.62,6.9e+12,595129,21951.15,22229.15,21915.85,22214.1,203000,313.300000000003,280838.03,289111.87,265564.95,269075.1,2.73e+12,23546.92
2024-02-29,5074074.4,5272006.82,5016064.9,5181926.27,5.43e+12,255941.92,21982.8,22060.55,21860.65,21935.2,360200,199.899999999998,277084.92,291764.44,273933.07,280806.26,2.36e+12,17831.37
2024-03-01,5176977.87,5236214.76,5041161.89,5071468.55,3.33e+12,195052.87,22338.75,22353.3,22047.75,22048.3,351500,305.549999999999,284801.7,286258.62,277074.21,277083.72,1.4e+12,9184.40999999997
2024-03-04,5660908.31,5678025.73,5168479.83,5230654.53,5.85e+12,509545.9,22405.6,22440.9,22358.3,22403.5,298800,82.6000000000022,300767.28,301680.69,285489.12,289078.22,2.22e+12,16191.57
2024-03-05,5289789.3,5734971.07,4918575.03,5666190.99,8.54e+12,816396.04,22356.3,22416.9,22269.15,22371.25,296200,147.75,294743.89,317394.63,267313.35,301125.04,3.96e+12,50081.28
2024-03-06,5479249.54,5606156.53,5209199.84,5286065.45,5.7e+12,396956.69,22474.05,22497.2,22224.35,22327.5,312300,272.850000000002,316555.82,323369.62,290329.1,294578.22,2.9e+12,33040.52
2024-03-07,5542708.35,5634176.86,5437531.97,5474321.12,3.89e+12,196644.890000001,22493.55,22525.65,22430,22505.3,379900,95.6500000000015,320869.98,326273.63,309634.55,316229.08,1.86e+12,16639.08
2024-03-11,5968404.56,6028549.18,5560517.53,5711595.07,5.44e+12,468031.649999999,22332.65,22526.6,22307.25,22517.5,277900,219.349999999999,336506.86,338211.97,309916.97,321180.57,2.38e+12,28295
2024-03-12,5917099.41,6028383.83,5689257.32,5970395.05,5.18e+12,339126.51,22335.7,22452.55,22256,22334.45,299200,196.549999999999,329480.24,338752.32,317197.32,336633.71,2.23e+12,21555
2024-03-13,6053878.9,6099767.61,5908966.67,5921228.2,3.99e+12,190800.94,21997.7,22446.75,21905.65,22432.2,493300,541.099999999999,331875.26,338216.31,326090.9,329705.65,1.82e+12,12125.41
2024-03-14,5913858.43,6108799.48,5679150.68,6053245.05,4.94e+12,429648.800000001,22146.65,22204.6,21917.5,21982.55,426700,287.099999999999,321644.79,332244.06,308279.84,331800.28,2.11e+12,23964.22
2024-03-15,5758125.64,6003152.87,5445089.95,5922737.82,6.5e+12,558062.92,22023.35,22120.9,21931.7,22064.85,661500,189.200000000001,309894.78,325953.22,296334.42,322143.55,2.78e+12,29618.8
2024-03-18,5599028.68,5710807.6,5519922.24,5667222.29,4.08e+12,190885.359999999,22055.7,22123.7,21916.55,21990.1,356300,207.150000000001,291601.92,301922.58,286471.61,301906.15,1.75e+12,15450.97
2024-03-19,5130315.4,5643585.49,5099109.48,5597944.48,6.15e+12,544476.01,21817.45,21978.3,21793.1,21946.45,344200,185.200000000001,261651.61,293882.58,260961.25,291542.96,2.83e+12,32921.33
2024-03-20,5639714.07,5656454.25,5049624.21,5142828.59,5.55e+12,606830.04,21839.1,21930.9,21710.2,21843.9,312400,220.700000000001,291760.58,293540.46,254081.07,262280.83,3.04e+12,39459.39
2024-03-21,5439361.49,5664323.32,5363742.54,5640369.85,3.69e+12,300580.78,22011.95,22080.95,21941.3,21989.9,353200,139.650000000001,290109,297908.98,283400.8,291855.34,1.84e+12,14508.18
2024-03-22,5308089.53,5544868.24,5189625.57,5450504.23,3.45e+12,355242.67,22096.75,22180.7,21883.3,21932.2,388700,297.400000000001,277451.52,294780.15,270900.02,290702.02,1.71e+12,23880.13
2024-03-26,5838203.06,5967325.37,5783796.02,5833489.33,3e+12,183529.350000001,22004.7,22073.2,21947.55,21947.9,328400,125.650000000001,299260.32,306875.07,295750.43,299558.98,1.54e+12,11124.64
2024-03-27,5788790.15,5978179.77,5699325.93,5833509.57,3.4e+12,278853.84,22123.65,22193.6,22052.85,22053.95,409100,140.75,291718.84,305409.83,288408.22,298986.45,1.56e+12,17001.61
2024-03-28,5897652.87,5964434.09,5743473.86,5789930.31,2.87e+12,220960.23,22326.9,22516,22163.6,22163.6,410500,352.400000000001,296887.26,300923.08,288887.42,291795.5,1.37e+12,12035.66
2024-04-01,5810705.63,5947419.34,5678034.46,5946701.62,2.91e+12,269384.88,NA,NA,NA,NA,NA,NA,292196.13,304125.56,284998.85,304099.75,1.33e+12,19126.71
2024-04-02,5458912.26,5814355.19,5387148.31,5814074.99,4.23e+12,427206.880000001,22453.3,22497.6,22388.15,22458.8,289500,109.449999999997,273353.15,292514.72,268244.35,292335.84,1.84e+12,24270.37
2024-04-03,5499520.76,5577328.92,5381087.14,5454999.97,2.87e+12,196241.78,22434.65,22521.1,22346.5,22385.7,309600,174.599999999999,276009.69,280733.12,267191.83,273165.97,1.33e+12,13541.29
2024-04-04,5711808.29,5777040.73,5428752.03,5500611.35,2.87e+12,348288.7,22514.65,22619,22303.8,22592.1,401000,315.200000000001,277636.46,287071.57,271239.96,276090.29,1.21e+12,15831.61
2024-04-05,5662936.89,5737074.96,5510492.74,5719544.62,2.82e+12,226582.22,22513.7,22537.6,22427.6,22486.4,242200,110,277053.23,279288.87,268318.02,277981.56,1.27e+12,10970.85
2024-04-08,5966662.92,6056956.65,5752830.28,5777678.76,3.1e+12,304126.37,22666.3,22697.3,22550.35,22578.35,227600,146.950000000001,307806.05,310498.52,284001.41,287665.39,1.59e+12,26497.11
2024-04-09,5757178.17,5973969.92,5680062.71,5964809.62,3.03e+12,293907.21,22642.75,22768.4,22612.25,22765.1,232400,156.150000000001,291873.55,310172.79,287705.43,307709.63,1.52e+12,22467.36
2024-04-10,5874626.89,5916700.68,5617936.51,5754148.02,3.19e+12,298764.17,22753.8,22775.7,22673.7,22720.25,276800,102,294925.02,296404.69,284225.99,291714.14,1.4e+12,12178.7
2024-04-12,5600728.26,5936365.46,5438944.67,5839566.97,3.68e+12,497420.79,22519.4,22726.45,22503.75,22677.4,357200,222.700000000001,270304.68,296105.8,258668.72,292166.78,1.84e+12,37437.08
2024-04-15,5303135.22,5591797.31,5211652.92,5496564.27,3.65e+12,380144.39,22272.5,22427.45,22259.55,22339.05,355500,167.900000000001,259328.21,274040.52,253052.24,263946.03,1.83e+12,20988.28
2024-04-16,5328673.24,5374084.2,5153689.69,5295891.6,3.58e+12,220394.51,22147.9,22213.75,22079.45,22125.3,317300,134.299999999999,257609.33,261136.69,250330.49,258963.84,1.62e+12,10806.2
2024-04-18,5309399.62,5360638.3,5085423.61,5122359.24,3.01e+12,275214.689999999,21995.85,22326.5,21961.7,22212.35,456900,364.799999999999,256307.04,258715.8,247119.85,249508.84,1.27e+12,11595.95
2024-04-19,5333810.97,5470659.96,4983575.32,5306005.49,4.17e+12,487084.64,22147,22179.55,21777.65,21861.5,362500,401.899999999998,255587.42,261254.82,239673.55,256145.05,1.7e+12,21581.27
2024-04-22,5573279.95,5606323.98,5382369.31,5414677.2,2.36e+12,223954.670000001,22336.4,22375.65,22198.15,22336.9,279300,177.5,266970.72,269889.8,261110.01,262468.87,1.01e+12,8779.78999999998
2024-04-23,5537450.18,5603489.45,5492220.99,5573524.49,2.03e+12,111268.46,22368,22447.55,22349.45,22447.05,231500,98.0999999999985,268496.19,272207.53,263049.26,266968.31,9.22e+11,9158.27000000002
2024-04-24,5353192.36,5586258.08,5295974.46,5530737.4,2.52e+12,290283.62,22402.4,22476.45,22384,22421.55,235900,92.4500000000007,261493.34,274245.39,258676.45,268168.65,1.17e+12,15568.94
2024-04-25,5373944.09,5440074.86,5232425.57,5356718.63,2.68e+12,207649.29,22570.35,22625.95,22305.25,22316.9,475000,320.700000000001,263065.39,265937.88,256256.06,261658.17,1.17e+12,9681.82000000001
2024-04-26,5310933.17,5397095.22,5274870,5371747.72,2.01e+12,122225.22,22419.95,22620.4,22385.55,22620.4,329900,234.850000000002,260748.37,263749.23,258494.16,262932.48,8.85e+11,5255.06999999998
2024-04-29,5324496.2,5352332.37,5153883.12,5263215.71,2.22e+12,198449.25,22643.4,22655.8,22441.9,22475.55,292000,213.899999999998,268174.16,274015.64,259898.24,272086.72,1.25e+12,14117.4
2024-04-30,5060212.48,5399564.44,4933634.76,5327469.86,3.16e+12,465929.680000001,22604.85,22783.35,22568.4,22679.65,361900,214.949999999997,251378.66,271164.21,243529.41,268327.1,1.52e+12,27634.8
2024-05-02,4931272.91,4971213.17,4748927.29,4858731.82,2.73e+12,222285.88,22648.2,22710.5,22567.85,22567.85,445900,142.650000000001,249232.38,251474.5,241405.64,247699.87,1.1e+12,10068.86
2024-05-03,5245408.74,5281329.16,4908320.21,4931172.56,2.77e+12,373008.95,22475.85,22794.7,22348.05,22766.35,438100,446.650000000001,258854.97,260824.46,246897.85,249229.25,1.07e+12,13926.61
2024-05-06,5266443.15,5460964.78,5231781.18,5339514.32,2.39e+12,229183.600000001,22442.7,22588.8,22409.45,22561.6,320300,179.349999999999,255370.32,268496.29,254162.12,261605.6,1.08e+12,14334.17
2024-05-07,5203261.74,5374851.82,5199185.27,5272372.65,2.16e+12,175666.550000001,22302.5,22499.05,22232.05,22489.75,297800,267,250967.42,261193.18,250669.96,255656.4,9.8e+11,10523.22
2024-05-08,5107351.48,5257442.42,5081407.99,5202899.41,2.18e+12,176034.43,22302.5,22368.65,22185.2,22231.2,277400,183.450000000001,248210.88,253514.46,245274.02,250936.87,9.84e+11,8240.44
2024-05-09,5262420.99,5292046.9,5061949.19,5107280.74,2.12e+12,230097.71,21957.5,22307.75,21932.4,22224.8,331300,375.349999999999,253399.33,255230.35,246321.84,248220.47,9.07e+11,8908.51000000001
2024-05-10,5073728.5,5295226.8,5024988.54,5262548.21,2.32e+12,270238.26,22055.2,22131.3,21950.3,21990.95,265800,181,242849.42,254778.96,240446.58,253402.02,1.02e+12,14332.38
2024-05-13,5253831.17,5297365.21,5075788.91,5132700.95,2.33e+12,221576.3,22104.05,22131.65,21821.05,22027.95,278200,310.600000000002,246344.68,250145.86,239309.8,244628.61,1.12e+12,10836.06
2024-05-14,5139996.48,5268539.49,5104170.66,5252560.59,2.35e+12,164368.83,22217.85,22270.05,22081.25,22112.9,230200,188.799999999999,240592.54,247138.42,239121.83,246275.52,1.04e+12,8016.59000000003
2024-05-15,5534939.3,5550555.06,5122573.47,5141247.66,3.33e+12,427981.59,22200.55,22297.55,22151.75,22255.6,231900,145.799999999999,253667.73,254047.4,239274.73,240651.98,1.23e+12,14772.67
2024-05-16,5440646.49,5564156.73,5389058.16,5526097.29,2.63e+12,175098.57,22403.85,22432.25,22054.55,22319.2,368900,377.700000000001,245638.95,253702.22,243967.2,253219.06,1.09e+12,9735.01999999999
2024-05-17,5596826.74,5630847.98,5435515.88,5444862.9,2.34e+12,195332.100000001,22466.1,22502.15,22345.65,22415.25,242700,156.5,258266.39,260451.9,244910.67,245830.88,1.21e+12,15541.23
